ï»¿imdbID,Title,Year,Genre,Director,Actors,Plot,imdbRating,imdbVotes,Poster,Rated,Released,Runtime,Writer,Language,Country,Awards,Ratings,Metascore,Type,Cluster
tt0111149,Shallow Grave,1994,"Crime, Drama, Thriller",Danny Boyle,"Kerry Fox, Christopher Eccleston, Ewan McGregor","Three friends in Edinburgh, Scotland, interview and select a new flatmate. He's hardly moved in than they discover him dead in his room. An ethical dilemma ensues when they discover that he possessed a large amount of cash. Things get worse as the men whose money it was search for it, and the three friends start to turn on each other.",7.2,"69,165",https://m.media-amazon.com/images/M/MV5BZjgyZDcwOGYtZDVmMi00NWY0LWI0NDUtMGFiMzA1YjRlMjZlXkEyXkFqcGc@._V1_SX300.jpg,R,10 Feb 1995,89 min,John Hodge,English,United Kingdom,Won 1 BAFTA Award14 wins & 1 nomination total,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69.0,movie,2
tt0475394,Smokin' Aces,2006,"Action, Comedy, Crime",Joe Carnahan,"Jeremy Piven, Ryan Reynolds, Ray Liotta","Mob boss Primo Sparazza has taken out a hefty contract on Buddy ""Aces"" Israel, a sleazy magician who has agreed to turn state's evidence against the Vegas mob. The FBI, sensing a chance to use this small-time con to bring down big-target Sparazza, places Aces into protective custody-under the supervision of two agents dispatched to Aces' Lake Tahoe hideout. When the word of the price on Aces' head spreads into the community of ex-cons and cons-to-be, it entices bounty hunters, thugs-for-hire, deadly vixens and double-crossing mobsters to join in the hunt. With all eyes on Tahoe, this rogues' gallery collides in a comic race to hit the jackpot and rub out Aces.",6.6,"156,725",https://m.media-amazon.com/images/M/MV5BYzM4YmE2NWMtMjYxZS00OWU4LTk5NTctYzA4YTFlOTExNDM0XkEyXkFqcGc@._V1_SX300.jpg,R,26 Jan 2007,108 min,Joe Carnahan,"English, Spanish","United Kingdom, France, United States",4 wins total,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45.0,movie,1
tt0111161,The Shawshank Redemption,1994,Drama,Frank Darabont,"Tim Robbins, Morgan Freeman, Bob Gunton","Chronicles the experiences of a formerly successful banker as a prisoner in the gloomy jailhouse of Shawshank after being found guilty of a crime he did not commit. The film portrays the man's unique way of dealing with his new, torturous life; along the way he befriends a number of fellow prisoners, most notably a wise long-term inmate named Red.",9.3,"3,136,948",https://m.media-amazon.com/images/M/MV5BMDAyY2FhYjctNDc5OS00MDNlLThiMGUtY2UxYWVkNGY2ZjljXkEyXkFqcGc@._V1_SX300.jpg,R,14 Oct 1994,142 min,"Stephen King, Frank Darabont",English,United States,Nominated for 7 Oscars. 21 wins & 42 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '9.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82.0,movie,2
tt13429362,In the Earth,2021,"Drama, Horror, Mystery",Ben Wheatley,"Joel Fry, Reece Shearsmith, Hayley Squires","As the world searches for a cure to a disastrous virus, a scientist and park scout venture deep in the forest for a routine equipment run.",5.1,"12,326",https://m.media-amazon.com/images/M/MV5BZGNhMTIzMjktZjBjYS00MmNiLWExNzAtOTYyMTYyMTA2YzM5XkEyXkFqcGc@._V1_SX300.jpg,R,16 Apr 2021,107 min,Ben Wheatley,"English, Latin","United Kingdom, United States",1 win & 9 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63.0,movie,4
tt1854236,Love Is All You Need,2012,"Comedy, Drama, Romance",Susanne Bier,"Pierce Brosnan, Trine Dyrholm, Molly Blixt Egelind","Ida (Trine Dyrholm), a Danish woman who has just finished her cancer treatments, walks in on her suffering husband in bed with his young co-worker. She travels alone to their daughter's wedding, which is to take place in Italy, but meets the father of the groom, Philip (Pierce Brosnan), and immediately makes a bad first impression. At the seaside villa where Philip once lived with his wife, conflicts, and not just between the soon-to-be newlyweds. But first impressions fade, and Ida might find her chance for another life.",6.5,"15,204",https://m.media-amazon.com/images/M/MV5BNzYxMDQwMzIzMF5BMl5BanBnXkFtZTcwNjcxODIzOQ@@._V1_SX300.jpg,R,06 Sep 2012,116 min,"Anders Thomas Jensen, Susanne Bier","English, Danish, Italian","Denmark, Sweden, Italy, France, Germany",5 wins & 14 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60.0,movie,0
tt1853728,Django Unchained,2012,"Drama, Western",Quentin Tarantino,"Jamie Foxx, Christoph Waltz, Leonardo DiCaprio","In 1858, a bounty-hunter named King Schultz seeks out a slave named Django and buys him because he needs him to find some men he is looking for. After finding them, Django wants to find his wife, Broomhilda, who along with him were sold separately by his former owner for trying to escape. Schultz offers to help him if he chooses to stay with him and be his partner. Eventually they learn that she was sold to a plantation in Mississippi. Knowing they can't just go in and say they want her, they come up with a plan so that the owner will welcome them into his home and they can find a way.",8.5,"1,850,031",https://m.media-amazon.com/images/M/MV5BMjIyNTQ5NjQ1OV5BMl5BanBnXkFtZTcwODg1MDU4OA@@._V1_SX300.jpg,R,25 Dec 2012,165 min,Quentin Tarantino,"English, German, French, Italian",United States,Won 2 Oscars. 58 wins & 158 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81.0,movie,2
tt0111143,The Shadow,1994,"Action, Adventure, Crime",Russell Mulcahy,"Alec Baldwin, John Lone, Penelope Ann Miller","Based on the 1930s pulp fiction and radio drama series, this movie pits the hero against his arch enemy, Shiwan Khan (John Lone), who plans to take over the world by holding a city ransom using an atomic bomb. Using his powers of invisibility and ""The power to cloud men's minds"", The Shadow (Alec Baldwin) comes blazing to the city's rescue with explosive results.",6.1,"28,356",https://m.media-amazon.com/images/M/MV5BNTZkZWE2MzAtYjU3OS00MWUwLWExYzMtNzdmZTA2MmI0ODU5XkEyXkFqcGc@._V1_SX300.jpg,PG-13,01 Jul 1994,108 min,"Walter B. Gibson, David Koepp",English,United States,4 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50.0,movie,3
tt0111112,The Secret of Roan Inish,1994,"Drama, Family, Fantasy",John Sayles,"Jeni Courtney, Eileen Colgan, Mick Lally","10-year-old Fiona is sent to live with her grandparents in a small fishing village in Donegal, Ireland. She soon learns the local legend that an ancestor of hers married a Selkie - a seal who can turn into a human. Years earlier, her baby brother washed out to sea in a cradle shaped like a boat; someone in the family believes the boy is being raised by the seals. Then Fiona catches sight of a naked little boy on the abandoned Isle of Roan Inish and takes an active role in uncovering the secret of Roan Inish.",7.4,"10,343",https://m.media-amazon.com/images/M/MV5BOGI2MjQwZTAtZDc4MS00MmQ5LWEyY2YtZmFiYTZiNWNiNmI5XkEyXkFqcGc@._V1_SX300.jpg,PG,03 Feb 1995,103 min,"Rosalie K. Fry, John Sayles","English, Irish Gaelic","United States, Ireland",1 win & 9 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80.0,movie,2
tt0408345,Firewall,2006,"Crime, Thriller",Richard Loncraine,"Harrison Ford, Virginia Madsen, Carly Schroeder",As a bid to pay off his family's ransom a security specialist named Jack Stanfield is forced into robbing a bank that he is protecting! His family gets kidnapped and taken to the middle of nowhere and it's up to Jack Stanfield to rescue his family and get the money back!,5.8,"60,960",https://m.media-amazon.com/images/M/MV5BMTkwOTAyMTkwOV5BMl5BanBnXkFtZTYwMjY2MTM3._V1_SX300.jpg,PG-13,10 Feb 2006,105 min,Joe Forte,English,"United States, Australia, Canada",3 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45.0,movie,3
tt1853620,My Father and the Man in Black,2012,"Documentary, Biography, Music",Jonathan Holiff,"Saul Holiff, Johnny Cash, Jonathan Holiff","After the suicide of Johnny Cash's former manager, Saul Holiff, his estranged son, Jonathan Holiff, returns home. There, Jonathan learns from his mother that his father's personal records exist in storage. As Jonathan searches through them, he discovers much about his father's life of deferred dreams in London, Ontario until he became the manager of Johnny Cash. From there, Jonathan learns of his father's hectic life managing the erratic country star with his personal demons and moods and how the material success came with a profound cost of its own for Saul. In doing so, Jonathan gets a new perspective of a father who had his problems that he never fully conquered himself.",6.5,278,https://m.media-amazon.com/images/M/MV5BODUwNDYwNjY3Ml5BMl5BanBnXkFtZTgwNTYyNTUzMDE@._V1_SX300.jpg,Not Rated,06 Sep 2013,87 min,Jonathan Holiff,English,Canada,3 wins & 2 nominations,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57.0,movie,1
tt0111127,Serial Mom,1994,"Comedy, Crime, Thriller",John Waters,"Kathleen Turner, Sam Waterston, Ricki Lake","A picture perfect middle class family is shocked when they find out that one of their neighbors is receiving obscene phone calls. The mom takes slights against her family very personally, and it turns out she is indeed the one harassing the neighbor. As other slights befall her beloved family, the body count begins to increase, and the police get closer to the truth, threatening the family's picture perfect world.",6.8,"36,994",https://m.media-amazon.com/images/M/MV5BMGU3ZDYzNmItYjg5Ni00MjlmLWFmODgtYjIxNTgyNTgwZWNlXkEyXkFqcGc@._V1_SX300.jpg,R,13 Apr 1994,95 min,John Waters,English,United States,1 nomination total,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64.0,movie,4
tt1853643,Why Stop Now?,2012,"Comedy, Drama","Phil Dorling, Ron Nyswaner","Jesse Eisenberg, Melissa Leo, Tracy Morgan","The story of Eli Smith (Jesse Eisenberg), a piano prodigy, dealing with his troubled mother, Penny (Melissa Leo), and enlisting help from a hapless drug dealer, Sprinkles (Tracy Morgan), on the day he has an audition for a prestigious music program. Events spiral comically out of control as this gang of misfits faces the mistakes of the past, the challenges of the future, and the possibilities of love.",5.5,"7,630",https://m.media-amazon.com/images/M/MV5BMTUxNDU0MzAwNF5BMl5BanBnXkFtZTcwMzU4ODgwOA@@._V1_SX300.jpg,R,17 Aug 2012,85 min,"Phil Dorling, Ron Nyswaner","English, Spanish",United States,1 nomination,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36.0,movie,0
tt5628302,Beast,2017,"Crime, Drama, Mystery",Michael Pearce,"Jessie Buckley, Geraldine James, Oliver Maltman","In her tiny island community, twenty-something Moll ""Jessie Buckley"" quickly falls for charming newcomer Pascal ""Johnny Flynn"". When he is named the top suspect in several murders around town, she defends him to her family but becomes doubtful as she sees his true colors. Geraldine James, Trystan Gravelle, and Shannon Tarbet also star. Written and directed by Michael Pearce.",6.8,"16,830",https://m.media-amazon.com/images/M/MV5BNTIwNzRiNTMtMGFlNi00YzUzLTk2NGUtOWQ0YjNkNjc0NjNmXkEyXkFqcGc@._V1_SX300.jpg,R,11 May 2018,107 min,Michael Pearce,English,United Kingdom,Won 1 BAFTA Award8 wins & 25 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74.0,movie,3
tt0111070,The Santa Clause,1994,"Comedy, Drama, Family",John Pasquin,"Tim Allen, Judge Reinhold, Wendy Crewson","Scott Calvin is disgusted to learn that his ex-wife and her husband have tried - and failed - to break it easy to their 6-year-old son Charlie that Santa isn't real. On Christmas Eve, Scott reads The Night Before Christmas - then receives an unexpected visitor on his roof. When Santa is startled by Scott's calling out and falls, he disappears, leaving only an 8-reindeer sleigh and a suit with instructions to put it on if he's involved in an accident. Scott does, and is transported around the town dropping gifts through chimneys until he's taken to the North Pole and informed by a group, who claim they're elves, that he is now Santa. Charlie is proud of his dad's new job, though Scott's convinced it's a dream. Until his hair turns white, his beard refuses to stay shaved, he gains weight inexplicably, even for his sudden love of junk food - Now he's accepted it, there's just one problem: how to keep it secret from his disbelieving family.",6.6,"146,493",https://m.media-amazon.com/images/M/MV5BNTYwZWUxNmUtNzdmMS00MDBiLWFhN2EtNjBmYjM1ZWFiNDUzXkEyXkFqcGc@._V1_SX300.jpg,PG,11 Nov 1994,97 min,"Leo Benvenuti, Steve Rudnick","English, Spanish","United States, Canada",2 wins & 9 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57.0,movie,2
tt2325741,In the Fog,2012,"Drama, History, War",Sergey Loznitsa,"Vladimir Svirskiy, Vladislav Abashin, Sergey Kolesov","Western frontiers of the USSR, 1942. The region is under German occupation. A man is wrongly accused of collaboration. Desperate to save his dignity, he faces impossible moral choice.",6.7,"3,357",https://m.media-amazon.com/images/M/MV5BN2QxNTlmZjktN2Q3OC00MTcyLWIxM2MtMjFkOTFjYWFhNzg4XkEyXkFqcGc@._V1_SX300.jpg,Not Rated,15 Nov 2012,127 min,"Vasiliy Bykov, Sergey Loznitsa","Russian, German","Germany, Netherlands, Belarus, Russia, Latvia",4 wins & 5 nominations,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78.0,movie,1
tt6372694,Prisoners of the Ghostland,2021,"Fantasy, Horror, Thriller",Sion Sono,"Nicolas Cage, Sofia Boutella, Nick Cassavetes","Set in the treacherous frontier city of Samurai Town where a ruthless bank robber is sprung from jail by wealthy warlord The Governor, whose adopted granddaughter Bernice has gone missing. The Governor offers the prisoner his freedom in exchange for retrieving the runaway. Strapped into a leather suit that will self-destruct within three days, the bandit sets off on a journey to find the young woman and his own path to redemption.",4.2,"15,176",https://m.media-amazon.com/images/M/MV5BNDE0MGFkYzktYTMyNS00Mjk1LWI3YzEtYWYxMzAxNTI2YmUyXkEyXkFqcGc@._V1_SX300.jpg,Not Rated,17 Sep 2021,103 min,"Aaron Hendry, Reza Sixo Safai","English, Japanese, Mandarin, French","United States, Japan",1 nomination total,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53.0,movie,2
tt1852770,Dracula 3D,2012,"Drama, Horror, Romance",Dario Argento,"Thomas Kretschmann, Marta Gastini, Asia Argento",Asia Argento stars in horror legend Dario Argento's sexy spin on the classic tale about the sharp-toothed count who craves human blood.,3.6,"5,503",https://m.media-amazon.com/images/M/MV5BMTUwOTg2Mjg1NV5BMl5BanBnXkFtZTgwODAzMzcyMDE@._V1_SX300.jpg,Not Rated,04 Oct 2013,110 min,"Dario Argento, Enrique Cerezo, Stefano Piani",English,"Italy, France, Spain",3 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '3.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",25.0,movie,4
